socks4,https://raw.githubusercontent.com/mmpx12/proxy-list/master/socks4.txt
socks4,https://raw.githubusercontent.com/monosans/proxy-list/main/proxies/socks4.txt
socks4,https://raw.githubusercontent.com/monosans/proxy-list/main/proxies_anonymous/socks4.txt
socks4,https://raw.githubusercontent.com/roosterkid/openproxylist/main/SOCKS4_RAW.txt
socks4,https://raw.githubusercontent.com/saschazesiger/Free-Proxies/master/proxies/socks4.txt
socks4,https://raw.githubusercontent.com/ShiftyTR/Proxy-List/master/socks4.txt
socks4,https://raw.githubusercontent.com/TheSpeedX/PROXY-List/master/socks4.txt
socks4,https://raw.githubusercontent.com/TheSpeedX/SOCKS-List/master/socks4.txt
socks4,https://www.freeproxychecker.com/result/socks4_proxies.txt
socks4,https://www.my-proxy.com/free-socks-4-proxy.html
socks4,https://www.proxy-list.download/api/v1/get?type=socks4
socks4,https://www.proxyscan.io/download?type=socks4
socks5,http://worm.rip/socks5.txt
socks5,http://www.live-socks.net/feeds/posts/default
socks5,http://www.socks24.org/feeds/posts/default
socks5,https://api.openproxylist.xyz/socks5.txt
socks5,https://api.proxyscrape.com/?request=displayproxies&proxytype=socks5
socks5,https://api.proxyscrape.com/v2/?request=displayproxies&protocol=socks5
socks5,https://api.proxyscrape.com/v2/?request=getproxies&protocol=socks5
socks5,https://api.proxyscrape.com/v2/?request=getproxies&protocol=socks5&timeout=10000&country=all&simplified=true
socks5,https://dstat.one/proxies.php?id=5
socks5,https://proxyspace.pro/socks5.txt
socks5,https://raw.githubusercontent.com/B4RC0DE-TM/proxy-list/main/SOCKS5.txt
socks5,https://raw.githubusercontent.com/hookzof/socks5_list/master/proxy.txt
socks5,https://raw.githubusercontent.com/HyperBeats/proxy-list/main/socks5.txt
socks5,https://raw.githubusercontent.com/jetkai/proxy-list/main/online-proxies/txt/proxies-socks5.txt
socks5,https://raw.githubusercontent.com/manuGMG/proxy-365/main/SOCKS5.txt
socks5,https://raw.githubusercontent.com/mmpx12/proxy-list/master/socks5.txt
socks5,https://raw.githubusercontent.com/monosans/proxy-list/main/proxies/socks5.txt
socks5,https://raw.githubusercontent.com/monosans/proxy-list/main/proxies_anonymous/socks5.txt
socks5,https://raw.githubusercontent.com/roosterkid/openproxylist/main/SOCKS5_RAW.txt
socks5,https://raw.githubusercontent.com/saschazesiger/Free-Proxies/master/proxies/socks5.txt
socks5,https://raw.githubusercontent.com/ShiftyTR/Proxy-List/master/socks5.txt
socks5,https://raw.githubusercontent.com/TheSpeedX/PROXY-List/master/socks5.txt
socks5,https://www.freeproxychecker.com/result/socks5_proxies.txt
socks5,https://www.my-proxy.com/free-socks-5-proxy.html
socks5,https://www.proxy-list.download/api/v1/get?type=socks5
socks5,https://www.proxyscan.io/download?type=socks5
